task,run_name,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity,model,rc_aug
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,1,0.001,128,0.9257227778434752,0.8520877361297607,0.9242401123046876,0.9429188370704652,0.9062870740890504,0.9451526999473572,Caduceus,False
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,2,0.001,128,0.924091935157776,0.8483766913414001,0.9232614040374756,0.9333333373069764,0.9134045243263244,0.9347761869430542,Caduceus,False
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,3,0.001,128,0.9220163226127625,0.8440752625465393,0.9216095209121704,0.9263031482696532,0.9169632196426392,0.9270678758621216,Caduceus,False
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,10,0.001,128,0.9224610924720764,0.8463956117630005,0.9200916886329652,0.9489442110061646,0.8929418921470642,0.9519715309143066,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,4,0.001,128,0.9214232563972472,0.8428537249565125,0.9212481379508972,0.9231685400009156,0.9193357229232788,0.9235102534294128,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,5,0.001,128,0.9209784865379332,0.8419570326805115,0.9209550619125366,0.9210916757583618,0.9208185076713562,0.9211384654045104,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,6,0.001,128,0.9237954020500184,0.8476836085319519,0.9232147932052612,0.93016254901886,0.9163700938224792,0.9312185049057008,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,7,0.001,128,0.9220163226127625,0.8443462252616882,0.920926034450531,0.9338414669036864,0.9083629846572876,0.9356656074523926,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,8,0.001,128,0.9233506321907043,0.8467243313789368,0.923054039478302,0.9265013337135316,0.9196322560310364,0.9270678758621216,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-True,9,0.001,128,0.9234988689422609,0.8473847508430481,0.922312557697296,0.936697244644165,0.9083629846572876,0.9386302828788756,Caduceus,True
mouse_1,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,1,0.001,256,0.91890287399292,0.8388336896896362,0.916831374168396,0.94071763753891,0.8941280841827393,0.9436703324317932,Caduceus,False
mouse_1,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,2,0.001,256,0.9169755578041076,0.8347112536430359,0.9151515364646912,0.9355638027191162,0.8956109285354614,0.9383338093757628,Caduceus,False
mouse_1,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,3,0.001,256,0.9196441769599916,0.8396279215812683,0.9184716939926147,0.9319291710853576,0.9053974151611328,0.9338867664337158,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,1,0.0001,128,0.903039276599884,0.8068337440490723,0.9008790254592896,0.9212647080421448,0.8813760280609131,0.9246960878372192,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,2,0.0001,128,0.901704967021942,0.803769588470459,0.9001957178115845,0.914093554019928,0.8867141008377075,0.9166913628578186,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,3,0.0001,128,0.9012601971626282,0.8030623197555542,0.899395763874054,0.9165640473365784,0.8828588128089905,0.9196560978889464,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,1,0.0001,256,0.8959228992462158,0.7927822470664978,0.8933130502700806,0.9161471128463744,0.8715895414352417,0.920249044895172,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,2,0.0001,256,0.8954781293869019,0.791353702545166,0.8937773108482361,0.9084226489067078,0.8795966506004333,0.9113548994064332,Caduceus,False
mouse_1,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,3,0.0001,256,0.8969607353210449,0.7941612005233765,0.8956612944602966,0.9069625735282898,0.8846381902694702,0.9092795848846436,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,1,1e-05,128,0.8102297782897949,0.6309955716133118,0.7911908626556396,0.8792603611946106,0.7191577553749084,0.901274800300598,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,2,1e-05,128,0.8085989356040955,0.6291679739952087,0.7879783511161804,0.8829591274261475,0.7114472389221191,0.90572190284729,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,3,1e-05,128,0.808895468711853,0.6290318369865417,0.7889998555183411,0.8805261254310608,0.7147093415260315,0.9030536413192748,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,1,1e-05,256,0.7404003143310547,0.5329229831695557,0.6689355373382568,0.9227960109710692,0.5246144533157349,0.9561221599578856,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,2,1e-05,256,0.739065945148468,0.5313947200775146,0.6661608219146729,0.9242105484008788,0.5207591652870178,0.9573080539703368,Caduceus,False
mouse_1,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,3,1e-05,256,0.7395107746124268,0.5319591760635376,0.6670456528663635,0.9238845109939576,0.5219454169273376,0.957011580467224,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,1,0.002,128,0.9243884086608888,0.8489698767662048,0.923561155796051,0.9336363673210144,0.913701057434082,0.935072660446167,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,2,0.002,128,0.918458104133606,0.83824622631073,0.9160817861557008,0.943431794643402,0.890272855758667,0.9466350674629213,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,3,0.002,128,0.9230540990829468,0.8464294672012329,0.9219666123390198,0.9350411891937256,0.9092526435852052,0.936851441860199,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,1,0.002,256,0.9212750196456908,0.8426247239112854,0.9207344651222228,0.9269612431526184,0.9145907759666444,0.92795729637146,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,2,0.002,256,0.9209784865379332,0.8424126505851746,0.9196441769599916,0.9352959394454956,0.9045076966285706,0.9374443888664246,Caduceus,False
mouse_1,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,3,0.002,256,0.9230540990829468,0.8461704850196838,0.9225719571113586,0.9282497763633728,0.9169632196426392,0.9291431903839112,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,1,0.0005,128,0.918458104133606,0.83810955286026,0.916209638118744,0.942042589187622,0.8917556405067444,0.9451526999473572,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,2,0.0005,128,0.917568564414978,0.8363546133041382,0.9152697324752808,0.9413793087005616,0.8905693888664246,0.9445597529411316,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,3,0.0005,128,0.917123794555664,0.8343663811683655,0.9164049625396729,0.9242835640907288,0.90865957736969,0.9255855083465576,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,1,0.0005,256,0.9117864966392516,0.8250380754470825,0.9090631008148192,0.9378744959831238,0.881969153881073,0.9415950179100036,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,2,0.0005,256,0.9154929518699646,0.8318079710006714,0.913557767868042,0.9348230957984924,0.8932384252548218,0.9377408623695374,Caduceus,False
mouse_1,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,3,0.0005,256,0.9129725694656372,0.8260183334350586,0.9123749732971193,0.9185452461242676,0.9062870740890504,0.9196560978889464,Caduceus,False
mouse_1,hyena_lr-6e-3_batch_size-128_rc_aug-true,1,0.006,128,0.8007413148880005,0.6061946153640747,0.7874763011932373,0.8434959053993225,0.7384341359138489,0.863029956817627,HyenaDNA,True
mouse_1,hyena_lr-6e-3_batch_size-128_rc_aug-true,2,0.006,128,0.8858413696289062,0.7755844593048096,0.8798002004623413,0.9288068413734436,0.8357058167457581,0.9359620809555054,HyenaDNA,True
