task,model,learning_rate,batch_size,rc_aug,total_seeds,mcc_nans,acc_nans,mcc_success_rate,acc_success_rate
H4K20me1,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.0001,128,True,6,1,1,0.8333333333333334,0.8333333333333334
H4K20me1,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.001,128,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.001,128,True,9,1,1,0.8888888888888888,0.8888888888888888
H4K20me1,Caduceus,0.001,256,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.001,256,True,4,1,1,0.75,0.75
H4K20me1,Caduceus,0.008,128,False,3,0,0,1.0,1.0
H4K20me1,Caduceus,0.008,256,False,3,0,0,1.0,1.0
H4K20me1,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
H4K20me1,HyenaDNA,6e-05,256,True,13,0,0,1.0,1.0
H4K20me1,HyenaDNA,0.0002,128,False,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0002,128,True,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0002,256,False,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0002,256,True,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0006,128,False,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0006,128,True,11,0,0,1.0,1.0
H4K20me1,HyenaDNA,0.0006,256,False,2,1,1,0.5,0.5
H4K20me1,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
H4K20me1,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
H4K20me1,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
H4K20me1,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
H4K20me1,Mamba-bpe,5e-05,256,True,13,1,1,0.9230769230769231,0.9230769230769231
H4K20me1,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
H4K20me1,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
H4K20me1,Mamba-bpe,0.0002,128,True,3,0,0,1.0,1.0
H4K20me1,Mamba-bpe,0.0002,256,True,3,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0001,128,True,7,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0001,256,True,7,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0003,128,True,7,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0003,256,True,15,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0005,128,True,7,0,0,1.0,1.0
H4K20me1,Mamba-char,0.0005,256,True,15,0,0,1.0,1.0
H4K20me1,Mamba-char,0.001,128,True,3,1,1,0.6666666666666666,0.6666666666666666
H4K20me1,Mamba-char,0.001,256,True,3,1,1,0.6666666666666666,0.6666666666666666
H4K20me1,Mamba-char,0.002,128,True,3,1,1,0.6666666666666666,0.6666666666666666
H4K20me1,Mamba-char,0.002,256,True,2,1,1,0.5,0.5
H4K20me1,Mamba-char,0.01,128,True,3,1,1,0.6666666666666666,0.6666666666666666
H4K20me1,Mamba-char,0.01,256,True,2,1,1,0.5,0.5
demo_coding_vs_intergenomic_seqs,CNN,0.001,64,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.0001,128,True,10,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.001,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.001,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.002,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Caduceus,0.002,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.0006,256,True,13,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
demo_coding_vs_intergenomic_seqs,Mamba-bpe,1e-05,256,True,33,20,20,0.3939393939393939,0.3939393939393939
demo_coding_vs_intergenomic_seqs,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.001,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.002,256,True,13,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
demo_coding_vs_intergenomic_seqs,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
demo_human_or_worm,CNN,0.001,64,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.0005,128,True,10,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.001,128,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.001,256,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.002,128,False,3,0,0,1.0,1.0
demo_human_or_worm,Caduceus,0.002,256,False,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,6e-05,256,True,13,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
demo_human_or_worm,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
demo_human_or_worm,Mamba-bpe,1e-05,256,True,23,20,20,0.13043478260869565,0.13043478260869565
demo_human_or_worm,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-bpe,0.0001,256,True,13,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.001,128,True,13,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
demo_human_or_worm,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,1e-05,128,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,1e-05,256,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
drosophila_enhancers_stark,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,CNN,0.001,64,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.001,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.001,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.002,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.002,128,True,10,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Caduceus,0.002,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.0006,128,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.0006,128,True,13,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.0006,256,False,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-bpe,1e-05,128,True,23,20,20,0.13043478260869565,0.13043478260869565
dummy_mouse_enhancers_ensembl,Mamba-bpe,1e-05,256,True,23,20,20,0.13043478260869565,0.13043478260869565
dummy_mouse_enhancers_ensembl,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-bpe,5e-05,256,True,13,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-bpe,0.0001,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-bpe,0.0001,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.001,128,True,13,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.001,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.002,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.002,256,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.01,128,True,3,0,0,1.0,1.0
dummy_mouse_enhancers_ensembl,Mamba-char,0.01,256,True,3,0,0,1.0,1.0
emp_H3,HyenaDNA,1e-05,128,True,2,0,0,1.0,1.0
emp_H3,HyenaDNA,1e-05,256,True,2,1,1,0.5,0.5
emp_H3,HyenaDNA,6e-05,128,True,2,0,0,1.0,1.0
emp_H3,HyenaDNA,6e-05,256,True,3,1,1,0.6666666666666666,0.6666666666666666
emp_H3,HyenaDNA,0.0006,128,True,2,0,0,1.0,1.0
emp_H3,HyenaDNA,0.0006,256,True,3,1,1,0.6666666666666666,0.6666666666666666
emp_H3,Mamba-bpe,5e-05,128,True,10,7,7,0.3,0.3
emp_H3,Mamba-bpe,5e-05,256,True,10,7,7,0.3,0.3
emp_H3,Mamba-bpe,0.0001,128,True,20,17,17,0.15,0.15
emp_H3,Mamba-bpe,0.0001,256,True,20,17,17,0.15,0.15
emp_H3,Mamba-bpe,0.0002,128,True,20,17,17,0.15,0.15
emp_H3,Mamba-bpe,0.0002,256,True,20,17,17,0.15,0.15
emp_H3K14ac,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K14ac,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K14ac,HyenaDNA,1e-05,128,True,2,1,1,0.5,0.5
emp_H3K14ac,HyenaDNA,1e-05,256,True,2,1,1,0.5,0.5
emp_H3K14ac,HyenaDNA,6e-05,128,True,5,1,1,0.8,0.8
emp_H3K14ac,HyenaDNA,6e-05,256,True,5,1,1,0.8,0.8
emp_H3K14ac,HyenaDNA,0.0006,128,True,5,1,1,0.8,0.8
emp_H3K14ac,HyenaDNA,0.0006,256,True,5,1,1,0.8,0.8
emp_H3K14ac,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K14ac,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K14ac,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K14ac,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K14ac,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K14ac,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K14ac,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K14ac,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K36me3,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K36me3,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K36me3,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K36me3,HyenaDNA,0.0006,128,True,4,1,1,0.75,0.75
emp_H3K36me3,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K36me3,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K36me3,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K36me3,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K36me3,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K36me3,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K36me3,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K36me3,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K36me3,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K4me1,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K4me1,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K4me1,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me1,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me1,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me1,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me1,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me1,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K4me2,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K4me2,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K4me2,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me2,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me2,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me2,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me2,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me2,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K4me3,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K4me3,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K4me3,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me3,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me3,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K4me3,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K4me3,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-char,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K4me3,Mamba-char,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Caduceus,1e-05,128,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,1e-05,256,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.0001,128,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.0001,256,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.0005,128,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.0005,256,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.001,128,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.001,256,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.002,128,False,3,0,0,1.0,1.0
emp_H3K79me3,Caduceus,0.002,256,False,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,6e-05,128,True,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,6e-05,256,True,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,0.0006,128,True,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,0.0006,256,True,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,0.006,128,True,3,0,0,1.0,1.0
emp_H3K79me3,HyenaDNA,0.006,256,True,3,0,0,1.0,1.0
emp_H3K79me3,Mamba-bpe,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K79me3,Mamba-bpe,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K79me3,Mamba-bpe,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-bpe,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-bpe,0.0002,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-bpe,0.0002,256,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-char,5e-05,128,True,3,0,0,1.0,1.0
emp_H3K79me3,Mamba-char,5e-05,256,True,3,0,0,1.0,1.0
emp_H3K79me3,Mamba-char,0.0001,128,True,13,10,10,0.23076923076923078,0.23076923076923078
emp_H3K79me3,Mamba-char,0.0001,256,True,13,10,10,0.23076923076923078,0.23076923076923078
